feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40
0.24527,0.49921,0.34237,0.95408,1.19654,1.21124,0.97133,1.70636,1.50492,1.48138,-0.12215,0.069,0.35156,0.36731,0.46258,0.33664,0.60263,0.59122,0.6382,0.41993,0.14343,0.2986,0.29444,0.05154,0.18997,-0.0964,-0.18096,-0.04885,0.16431,0.02427,0.14493,0.00107,0.03657,-0.11228,-0.27579,0.21301,-0.12602,0.28979,-0.06523,0.06805
-0.05479,-0.0565,-0.14863,0.08326,0.2886,-0.17266,-0.215,0.2061,-0.45254,-0.07931,0.05605,-0.07987,0.37007,0.35648,0.12836,0.24028,0.01435,0.67965,0.09463,0.49004,0.55238,0.77774,0.15252,0.51785,0.79357,1.1779,1.07571,1.49698,1.29795,1.66563,0.53158,0.26941,0.53293,0.46454,0.39006,0.80752,0.89282,0.94044,1.14881,1.1921
-0.11501,0.35389,-0.22453,0.06706,-0.02413,-0.22326,-0.32713,0.18985,-0.02236,-0.22131,-0.26405,0.07203,-0.09249,0.25987,0.33525,-0.12561,0.2039,0.55293,0.16225,0.1291,0.06006,-0.21047,0.31221,0.16148,0.16926,0.5425,0.56323,0.90748,0.78611,1.04479,0.70538,0.69683,0.66672,1.03848,1.12032,1.25616,1.52881,1.73303,1.76263,1.75777
0.29775,0.39678,0.7224,0.86519,0.96347,1.00055,1.55863,1.30218,1.31272,1.70327,0.29641,-0.15097,0.41551,0.40485,0.52339,0.54145,0.61547,0.64487,0.98918,0.55112,0.13236,0.18618,-0.11195,-0.03831,-0.02194,-0.04699,-0.15302,0.06146,0.3012,-0.08658,0.20223,0.18328,0.22801,0.19702,0.10325,0.07535,0.2386,-0.00726,-0.05111,0.01719
0.20521,0.49485,0.22193,0.5247,0.52054,0.68805,0.93908,1.23105,1.27527,0.94128,0.57018,0.19075,0.982,0.31334,0.86046,0.77732,1.0387,1.31191,1.38553,1.13854,-0.04669,-0.17326,0.06184,-0.09286,0.37834,0.26365,0.0912,0.22845,0.15098,0.07469,0.18734,0.1857,0.17177,0.20743,0.23757,0.12206,-0.04862,0.59962,0.32987,0.04625
-0.11925,-0.06621,-0.01105,0.07196,0.05343,0.17507,-0.28453,-0.09673,-0.0074,0.22021,0.06553,0.30121,0.06844,0.51877,-0.10155,0.29903,0.42247,0.25415,0.10794,0.15187,0.68527,0.40169,0.87715,0.73599,1.21165,0.96793,1.14143,1.20719,1.45469,1.23996,0.5326,0.34719,0.30298,0.58302,0.63718,1.16886,1.13233,0.97152,1.40578,1.2416
0.01483,0.09919,0.58849,0.51183,0.74714,0.49644,0.90035,0.5353,0.90027,1.00695,-0.28314,-0.05475,-0.04031,0.00166,-0.2345,0.15409,-0.02329,-0.14727,0.04171,0.17074,-0.10766,-0.47294,-0.07976,0.06474,-0.33827,0.13255,0.1193,-0.27439,0.50044,0.13817,0.40057,0.41431,0.0787,-0.14701,0.19612,0.12657,-0.18719,-0.3744,-0.08658,0.14124
0.4599,0.23478,0.07067,0.28794,0.96671,0.5839,1.08903,1.17429,1.39865,1.65097,0.24318,0.59428,0.04812,0.5721,0.79032,0.62005,0.93797,0.93024,1.1702,0.84875,0.21041,-0.13781,0.12191,0.2784,-0.13955,-0.09468,0.42454,-0.15252,0.06316,0.17178,0.0297,0.45372,0.0809,0.13068,0.11351,-0.0581,0.30375,0.39908,0.24624,-0.0081
0.1834,0.30493,0.31459,0.21813,0.42625999999999997,0.32347,0.44041,0.97918,0.69625,0.93135,0.07558,0.34625,0.62592,0.4609,0.89806,0.80613,0.73943,1.39722,1.65607,1.19078,0.05059,0.17396,0.24432,0.01125,0.08524,-0.09192,0.1525,-0.02928,0.32391,0.34768,0.09421,-0.08003,0.16191,-0.34786,0.13714,0.40372,0.40821,0.42723,0.49263,0.40968
0.05324,0.34165,0.73417,0.59817,0.49736,1.04546,0.90121,1.03842,1.50419,1.32599,0.08993,0.10688,0.36159,0.17004,0.00639,-0.12084,0.09605,0.55889,0.16818,0.50772,0.30212,-0.00489,-0.13881,-0.18229,0.15224,-0.17334,-0.18749,-0.24033,0.30405,0.00409,0.15418,0.26414,-0.12012,-0.13497,-0.50735,-0.0634,0.25094,-0.19254,0.39508,0.16332
0.2161,0.1048,-0.10444,0.15407,0.31323,0.11832,0.07276,0.20681,0.07941,0.13762,0.25783,0.33844,0.32468,0.58815,0.67982,0.95815,1.10548,1.43432,1.41891,1.31227,0.36568,0.63785,0.47988,0.42389,0.72668,0.56659,0.73865,0.75293,0.99293,1.04309,0.20764,0.33375,0.00818,0.35008,0.78413,0.68885,0.29081,0.45747,0.61208,0.70854
-0.34793,0.06819,0.13429,0.13663,0.25446,-0.1228,0.29951,-0.24628,-0.31509,0.02381,0.09234,-0.15445,0.06705,0.56994,-0.10708,0.0327,0.26597,0.14026,-0.01276,0.09359,0.14948,0.30833,0.71679,0.09589,0.27648,0.37645,0.84507,0.35775,0.28892,0.8187,0.47055,0.04192,0.56676,1.01144,1.32697,1.22875,1.33009,1.4233,1.71273,2.08167
-0.08024,0.1471,0.14045,0.06848,0.45792,0.0916,0.05123,0.20921,0.13487,0.21492,0.55848,0.22499,0.00544,-0.1483,0.32587,0.25679,0.3176,0.41201,0.34898,-0.11055,0.24703,0.32587,-0.12231,0.16829,0.35793,0.1763,0.54912,0.58265,0.49092,0.52161,0.53079,0.60951,1.19039,0.82781,1.05277,1.37491,1.47553,1.61958,2.16459,1.61908
0.30537,0.27889,0.54237,0.92721,0.67493,1.00779,0.95617,0.98079,1.01188,1.45944,-0.14747,-0.06215,0.19379,0.05208,0.10584,0.40244,0.05008,-0.07199,0.30592,0.10594,0.01717,0.02479,0.24333,0.04671,-0.06249,-0.14501,-0.18313,0.26762,-0.18719,-0.0864,-0.14924,0.24187,-0.17324,0.23056,0.19667,0.11147,0.01678,0.28669,0.29886,-0.11864
-0.1016,0.38745,0.11968,-0.01753,0.21387,0.15373,0.56639,0.5004,0.22452,0.31247,0.09297,0.49382,0.86702,0.81681,0.93904,1.03611,1.15911,1.07013,1.10289,1.81562,0.26177,-0.03188,0.06341,0.32834,0.22034,0.58762,0.71569,0.86508,0.58144,0.99317,-0.09851,0.4802,0.52977,0.0927,0.35315,0.12376,0.42815,0.53958,0.21823,0.48548
0.34664,0.00244,0.52673,0.53328,0.88728,1.01404,1.21767,0.87287,1.59373,0.69904,0.09799,0.34311,0.66678,0.83697,0.79465,0.83514,0.64803,0.83301,1.20057,1.43682,0.14891,0.04957,0.18791,-0.10689,0.195,0.10122,-0.02823,0.16205,0.15703,0.00857,-0.04368,0.15302,0.21068,-0.09101,0.11888,0.28221,0.22015,0.48884,0.25676,-0.06363
-0.28586,-0.36448,-0.19941,-0.40613,-0.02975,0.25072,-0.06665,-0.13522,-0.05887,-0.00454,0.12192,0.33676,0.44226,0.86651,1.16675,0.34198,0.38497,0.81923,0.60741,0.80019,0.41168,0.37699,0.61536,0.74217,0.85495,1.05114,0.89998,1.5647200000000001,1.35973,1.24812,0.15371,0.556,0.62329,0.5937,0.95704,0.78348,0.3778,0.42059,0.7816,0.6421
0.70119,0.75692,0.87856,1.0073,1.2824,0.9555,1.0658,1.40587,1.71251,1.60419,0.1237,0.4232,0.13658,0.28199,0.46135,0.39577,0.57714,0.67131,0.39929,0.50502,-0.06355,0.02091,-0.23307,-0.16946,-0.39367,-0.05294,-0.02347,-0.06808,0.18684,0.02832,0.15524,-0.08631,-0.04432,0.14188,0.21564,0.06247,0.172,0.41055,0.07096,0.27166
0.24186,0.47274,0.53293,0.20014,0.06419,0.39381,0.24538,0.44057,0.77132,0.83198,0.15966,0.41207,0.53511,0.93843,1.20377,0.36197,0.80085,1.66592,1.50829,1.64253,0.18793,0.26593,0.45668,0.15694,0.11532,0.28458,-0.02119,0.43832,-0.03819,0.53504,0.06582,0.07431,0.12706,0.29259,0.27737,0.18461,0.03453,0.22533,0.48708,0.6521
0.69828,0.24624,0.76082,0.58802,0.67958,0.79117,1.0686,1.12391,1.38154,1.10456,0.40448,0.17247,0.37524,0.50879,0.44156,-0.07798,0.3952,0.17463,0.16634,0.06955,0.27859,-0.06178,-0.0146,0.40941,0.04956,0.04669,-0.12936,-0.10934,-0.05769,0.08391,0.19335,-0.06604,-0.01029,-0.07912,-0.00958,-0.12301,0.02034,-0.14501,0.51373,0.24807
0.43859,0.51232,0.62005999999999994,0.98694,0.72584,0.59483,0.81647,0.69931,1.32911,1.48562,0.40815,0.20336,0.4123,0.64766,0.87919,1.11648,0.78927,0.99904,1.13687,1.24779,-0.25858,-0.20382,0.08367,0.18712,-0.13722,0.14367,0.22557,0.21824,0.31407,0.2396,0.23362,0.3616,0.2625,0.03847,0.24479,0.31167,0.33843,0.35031,0.04237,0.09943
-0.33072,-0.25726,-0.11149,0.15265,0.03503,0.04122,-0.03338,-0.05853,-0.06358,0.23361,0.07085,-0.00176,0.23566,0.40207,0.32202,0.42214,0.3174,0.68336,0.42107,0.77158,0.38086,0.59278,0.61088,0.57331,0.70295,0.94071,1.34142,0.93707,1.45915,1.35394,0.30435,0.21631,0.74057,0.62994000000000006,0.84997,0.84715,0.86833,0.93442,0.73272,0.7705
0.27612,0.51398,0.80989,0.07791,0.54029,0.34334,0.27489,0.14228,0.5612,0.77305,0.6433,0.54321,0.75047,0.65371,1.09348,0.91445,1.42534,1.58766,1.59895,1.21713,-0.18176,0.13753,0.25759,0.06487,0.33632,0.22602,0.35356,0.27887,0.43783,0.44938,0.26915,0.19287,-0.03892,0.37948,0.17818,0.43276,0.2723,0.42967,0.21427,0.07961
0.30407,0.29814,0.65724,0.52046,0.5857,0.36708,0.8511,1.02412,0.5638,0.97583,0.09087,0.07163,0.07919,0.27019,0.25963,0.3645,0.1434,-0.02799,-0.11598,-0.44231,-0.17612,0.15008,-0.04146,-0.4183,0.09878,-0.59627,-0.20444,-0.35188,0.0724,0.02784,-0.169,6e-4,-0.14667,0.05115,-0.08692,0.5677,0.29276,0.25247000000000003,-0.21441,-0.0153
0.2076,-0.02608,-0.00375,-0.2233,0.22909,-0.15508,0.38942,0.24615,0.37836,-0.05203,-0.03697,0.45043,-2.3e-4,0.20199,0.14924,0.58439,0.20996,0.39767,0.38418,0.08219,0.63308,0.07219,0.66342,0.89244,1.04267,1.13805,1.56606,0.77273,1.69742,1.54577,0.35682,0.46393,0.63591,0.16751,1.07714,0.57168,0.97233,0.9574,0.93522,0.92997
0.4552,0.25152,0.23365,0.50814,0.41254,0.77352,1.10568,0.83879,0.79543,0.57054,0.22971,0.49732,0.82939,0.96712,0.70232000000000006,0.80144,1.39225,1.02014,1.67052,1.55641,0.25467,0.2363,0.14457,-0.03921,0.18063,-0.00518,0.41602,0.62338,0.14705,0.58776,-0.12565,-0.25392,0.00202,-0.04924,-0.03467,0.54359,0.33581,0.50002,0.19543,0.23817
0.09169,-0.2494,0.08841,0.24651,-0.41272,-0.08029,0.15257,0.04532,-0.02918,0.23679,0.31198,-0.25747,-0.1452,0.05707,-0.18535,0.20011,0.25127,0.1194,0.15651,-0.05212,-0.21199,0.3227,0.45694,0.40386,0.2163,0.4265,0.36942,0.60444,0.70288,0.5554,0.55219,0.16627,0.62351,1.12222,1.26668,1.13378,1.64782,1.68973,1.7095,1.8462
0.51861,0.69172,0.58142,1.15068,0.99329,1.57369,1.0022200000000001,1.46098,1.46526,1.80358,-0.00147,0.02341,0.64405,0.6272,0.44268,0.49779,0.59069,0.99166,0.67794,0.87779,-0.20915,-0.36727,0.05681,0.38008,-0.22143,0.20198,-0.43365,0.26772,-0.05223,0.33235,-0.19748,0.21395,0.22189,0.52641,-0.16369,0.02279,0.31635,0.08372,-0.17139,0.20857
-0.11545,4.3e-4,-0.07758,0.06497,-0.09558,0.07683,-0.00389,0.32894,0.24093,0.3224,0.01607,-0.0479,0.03004,0.0171,0.12597,0.282,0.23904,0.20423,0.03393,-0.08246,-0.03966,0.75738,0.47059,0.84926,0.7335,1.1382,1.1215,1.34094,1.3183,1.14583,0.35145,0.22534,0.86432,0.92115,0.90724,0.71765,0.87441,1.1675,1.56921,1.75259
0.55786,0.41974,0.43465,0.63681,0.11747,0.32071,0.61368,1.05245,0.58268,0.95172,-0.23164,-0.18577,0.13124,0.44802,0.06231,0.04699,0.03884,-0.1072,0.23154,0.04557,0.53269,0.21112,-0.05489,0.07137,-0.03635,0.47682,-0.11076,-0.03371,0.17117,-0.0785,0.0753,0.28098,0.23925,0.14706,-0.06676,0.13529,0.09177,0.09657,-0.15715,-0.1514
-0.35253,-0.16244,-0.05426,-0.12538,-0.23665,-0.05121,-0.13457,-0.41488,0.02659,0.14384,-0.31808,-0.17424,0.05098,0.11625,0.39519,0.28053,-0.06571,0.42677,0.05855,0.01632,0.57468,0.45068,0.40236,0.74301,0.59133,0.92256,0.64886,1.35245,0.83537,1.28569,-0.01333,0.38521,0.37132,0.79385,0.62368,0.93677,0.9792,0.92479,1.43085,1.65237
-0.2113,0.13367,0.36999,0.17604,0.50664,0.15277,0.41946,0.31768,0.39276,0.21946,0.23135,0.45768,0.75674,0.70241,0.95065,0.9221,1.27913,1.26933,1.26254,1.67599,-0.01295,-0.11724,0.15553,0.06549,0.26294,0.13465,0.11129,0.35637,0.29829,-0.07675,-0.18531,0.41093,-0.11209,0.17683,-0.08439,0.41156,0.16873,0.0032,0.41732,0.41492
0.02147,0.42039,0.61258,0.39701,0.95572,0.56958,1.19099,0.93149,1.13513,1.12336,7.6e-4,-0.38133,0.47278,0.01014,-0.07374,0.03669,0.00532,-0.15595,0.42852,-0.06345,-0.07954,0.08313,0.21793,-0.03805,0.21285,0.01017,-0.0709,-0.17686,-0.01468,0.11796,0.04855,-0.05905,-0.02155,0.31475,0.10482,-0.01159,0.21856,0.25944,-0.14332,0.20168
0.53499,0.1199,0.44119,0.95887,0.89622,1.01472,1.0996,0.92144,1.48299,1.10813,0.35535,0.64514,0.56264,0.7886,0.61746,0.31024,0.81351,0.79008,0.74893,1.07297,-0.04226,-0.07681,-0.30156,0.27751,0.2168,0.24935,-0.26929,0.00675,0.14713,-0.01876,0.50406,0.09657,0.15975,0.18694,-0.10605,0.29212,0.21988,0.1572,-0.00905,0.43657
-0.22075,-0.18949,0.26222,-0.26153,0.33155,0.22839,0.37868,0.2868,-0.08883,0.27281,-0.13483,-0.22078,0.36141,0.20386,0.26025,0.34957,0.25468,0.34724,0.55305,0.33082,0.41846,0.04103,0.8096,0.83238,0.57308,0.9828,1.06679,1.28929,1.55584,1.49141,0.39676,0.53616,0.34019,0.79547,0.88683,1.11577,1.06672,1.26555,1.25584,1.03772
0.31802,0.40069,0.74204,0.62693,0.9392,0.81825,1.20453,1.49915,1.13069,1.79085,0.04248,0.2701,0.98566,0.14179,0.27617,0.26526,0.23781,0.29648,0.64858,0.81295,0.06678,-0.13706,-0.18272,-0.19574,0.12831,0.21642,0.20029,-0.1521,-0.09314,-0.27894,-0.33281,-0.02974,0.03929,0.0841,0.05646,0.22194,-0.18423,0.07088,0.43282,0.31765
0.06832,0.18158,0.38735,0.39553,0.26652,0.09567,0.13457,0.09723,0.45123,0.14311,0.1825,0.27057,0.74797,0.68736,1.04503,0.43903,1.20015,1.34054,1.32206,1.76915,0.32033,0.48652,0.82437,0.27771,0.63553,0.87178,0.55917,0.77627,0.9961,0.77552,0.36878,0.09004,0.32656,0.56411,0.39571,0.87088,0.0422,0.96919,0.4758,0.67961
-0.09596,-0.18957,-0.38004,0.09763,0.11287,-0.39532,-0.37674,0.00927,0.1983,0.16648,-0.41295,0.12912,-0.51243,0.07226,0.12117,0.05823,0.3689,-0.06692,0.32504,0.05848,0.59859,0.59768,0.31788,0.90825,0.8667,0.85889,0.9051,1.15405,1.10869,1.665,0.43374,0.71286,0.3379,0.35122,0.60476,1.13786,1.14846,1.00402,1.12665,1.57176
-0.19203,0.08097,0.59672,0.1324,0.69404,0.74619,0.70524,0.92638,0.86448,0.66876,0.18787,-0.06437,-0.28327,-0.0394,0.18978,0.00336,0.21167,0.35549,0.34696,0.04387,0.19788,-0.08091,0.13737,-0.12144,0.0992,-0.05798,0.15408,0.06733,0.08215,0.24443,-0.0797,-0.12347,-0.09035,-0.25269,-0.19068,0.03269,0.06302,0.12844,0.00222,0.05577
0.2435,0.09562,0.01156,0.06772,-0.03889,0.43035,-4.1e-4,0.26173,-0.07795,0.05062,0.04784,0.21891,0.17324,0.48134,0.53162,0.77131,0.83482,0.58147,1.00008,1.17745,0.69065,0.93925,0.41753,0.53964,1.04201,1.00166,1.32894,0.92838,1.10534,1.75829,0.27244,0.06478,0.30456,0.32299,0.49741,0.81912,0.65206,0.91625,1.03005,0.95327
-0.00472,-0.13904,0.03384,-0.05997,0.19506,0.19146,-0.18311,0.03552,-0.15798,0.28427,0.11285,0.12859,0.21544,0.39267,0.80259,0.65019,0.95316,0.81341,0.52406,0.77698,0.58553,0.53137,0.7768,0.48465,0.86557,0.7501,1.14996,0.96802,1.53798,1.62791,0.55148,0.53733,0.398,0.19422,0.69227,0.42663,0.67894,0.76179,1.12647,1.34442
0.28155,0.4353,0.31064,0.51598,0.6146,0.76349,0.63053,0.58309,0.8275,0.65339,-0.07424,0.45437,1.1783,0.60796,1.09573,1.27939,1.24501,0.94699,1.34761,1.12791,-0.1029,0.50559,-0.14497,0.04402,-0.0325,0.11641,-0.00786,0.52315,0.67129,0.24203,-0.07267,0.2801,0.53427,0.19242,-0.15153,6.9e-4,0.29379,0.66159,0.50192,0.08154
0.21424,-0.05544,0.42648,0.19352,0.56085,0.41443,1.15251,0.64799,0.59843,0.84325,0.75091,0.36931,0.34065,0.66399,0.88462,0.85274,1.20509,1.34352,1.11258,1.44581,-0.21681,0.00352,0.04154,0.40309,0.46741,-0.05543,0.11729,0.35674,0.21086,0.86343,0.27158,0.45688,-0.043,0.05445,0.76061,0.19897,0.3163,0.33273,0.47364,0.09743
-0.03683,0.01549,-0.19371,0.42622,0.016,-0.2596,-0.06268,0.00639,0.17326,0.24853,0.40095,0.47715,0.69296,0.74532,0.81764,1.22315,1.02214,1.30728,1.1212,1.89002,-0.01043,0.00282,0.50683,0.78756,0.16968,0.48445,0.68771,0.44013,0.47596,1.07973,0.3387,-0.01534,-0.04918,0.49294,0.40679,0.21678,0.59971,0.52597,0.67694,0.45004
0.02054,-0.16162,-0.00804,0.04501,-0.11035,-0.26578,-0.08205,-0.02673,0.32177,0.12381,0.07079,-0.27674,0.20974,-0.18715,-0.02624,0.11588,0.16035,0.159,0.23779,-0.33461,0.42151,-0.03708,0.3178,0.40779,0.58485,0.52029,0.37485,0.4005,0.9377,0.78056,0.39086,0.51085,0.38155,0.77726,0.96774,1.33429,1.18894,1.46893,1.96052,1.61364
0.56035,0.42471,0.67905,1.16018,0.85428,1.147,1.05437,1.19864,1.46304,1.39308,0.18337,0.02301,0.16702,0.29439,0.51355,-0.3783,0.40431,0.38495,0.23395,0.23639,0.11108,-0.20474,0.0739,0.31205,-0.01504,0.00571,0.08314,0.14347,0.43687,-0.02938,-0.14883,0.20712,0.23867,-0.09338,0.38136,0.14415,-0.04115,-0.15311,0.13936,-0.05741
0.09302,0.66874,0.82035,0.71416,0.76,0.92101,1.11035,1.407,1.37409,1.40329,0.0294,-0.06675,-0.09224,0.29606,0.2778,0.40047,0.37304,0.5642,0.23316,0.23787,-0.03221,-0.45685,-0.29426,0.11368,0.21914,0.01594,0.05049,0.20385,-0.06727,-0.09707,0.41229,-0.06222,-0.20911,0.18455,0.30914,0.08041,0.43931,0.52086,0.50334,0.05003
0.00601,0.457,0.32673,0.49077,0.52187,0.85513,0.59968,0.84363,0.66697,0.57284,0.10207,0.66995,0.61271,0.63651,1.02101,1.22692,1.00844,0.98879,1.45804,1.21293,-0.1214,0.1215,-0.18165,0.25839,0.08857,0.09956,0.67068,0.33418,0.21522,0.41658,0.13641,0.06254,0.07229,0.15563,0.0977,-0.1265,0.07689,0.34949,0.26523,0.05193
0.61311,0.31666,0.59765,0.58526,1.18041,0.92887,0.83915,0.96899,1.01875,1.48674,-0.09171,0.549,0.30359,0.6505,0.30629,0.39745,0.55721,0.56502,1.03929,0.96225,-0.58409,0.03864,0.19092,0.05536,0.22981,-0.08079,0.08595,-0.46703,-0.16898,-0.17252,0.31706,-0.16613,-0.08689,-0.0953,0.17262,0.18986,-0.20448,0.28916,-0.07604,0.41415
-0.18068,-0.37483,-0.04089,0.03364,-0.38817,0.16799,0.13306,0.0501,0.41504,-0.10687,-0.22679,0.08093,-0.07878,-0.36909,0.65439,-0.09927,-0.20134,-0.05446,0.18961,0.06336,0.04278,0.59847,0.5917,0.68542,0.23774,0.7328,1.00301,1.07374,1.09717,1.68429,0.51997,0.3644,0.68324,0.84769,0.72401,1.30818,1.18846,1.22622,1.50625,1.66523
0.36671,0.33069,0.65176,0.68833,0.58094,1.00008,0.98379,1.25965,1.03172,1.4077,0.10802,0.04373,0.06662,0.11789,-0.32826,0.31016,0.10208,0.46276,0.03692,0.49326,0.14977,-0.09964,-0.01755,-0.36167,0.0823,0.23643,-0.02027,-0.0941,-0.14357,0.1143,0.3899,-0.03772,-0.45404,0.13209,-0.32503,0.2218,-0.18866,0.05406,0.0936,0.3805
-0.1478,0.45052,-0.02337,0.21711,0.44697,0.39873,0.5249,0.37997,0.1863,0.2216,0.53689,0.52741,0.81186,0.98319,1.20902,0.77192,1.18766,1.23805,1.56277,1.85092,0.26179,0.09774,0.35215,0.42116,0.31789,0.32323,0.4999,0.22856,0.38184,0.40925,0.27139,0.34047,0.53617,0.27606,0.09027,0.40583,0.37397,0.43555,0.44771,0.50963
0.36125,0.29415,0.04849,0.57056,0.27795,0.80902,0.65895,0.71431,0.62678,1.05256,0.47151,0.63764,0.63734,0.44034,0.87485,1.06591,1.53107,1.20422,1.02258,1.15478,0.13463,-0.21037,-0.02021,0.15999,0.21206,0.1174,0.34734,0.27723,0.08438,0.54432,0.17654,0.16607,0.06033,0.0393,0.13427,0.33855,-0.0914,0.43658,0.45057,0.33613
0.18645,-0.08625,-0.03437,0.24742,0.02218,0.06534,0.02649,0.33909,0.37884,-0.13628,0.29708,0.60209,0.40705,0.52636,1.13025,1.0606,1.14979,1.11304,1.24423,1.47576,0.16417,0.49163,0.09033,0.15376,0.55328,0.65119,0.49311,0.6084,0.94668,1.09799,0.05801,0.27387,0.48738,0.40616,0.38047,0.57944,0.4498,0.11469,0.40002,0.84994
-0.03353,0.02912,-0.30216,-0.39335,0.11086,0.10756,0.0801,0.28203,0.04153,0.16185,0.14071,0.04888,0.68153,0.74293,0.78633,0.4076,0.89467,0.745,0.91371,0.73744,0.62469,0.44835,0.65116,0.97076,0.80105,0.77305,0.98829,1.24554,1.67003,1.54771,0.04948,0.31676,0.1708,0.46192,0.00122,0.53575,0.45525,0.69082,0.75081,0.83755
0.31084,0.1646,0.2929,-0.3589,0.17398,0.02572,0.20889,-0.08521,0.20834,0.28863,-0.17203,-0.07121,0.25221,-0.0231,0.21142,0.14892,0.20806,0.32091,0.3698,-0.14498,0.13993,0.24038,-0.00902,0.30817,-0.0619,0.52737,0.89392,0.78717,0.76156,0.54927,0.75533,0.77237,0.80332,0.83986,1.20954,1.00978,1.42245,1.56905,1.59407,1.8268
0.29557,0.89986,0.97823,0.91308,1.10592,1.10743,0.86395,1.62476,1.74744,1.24026,0.05172,0.08768,0.1747,0.43012,0.31725,0.35925,0.05098,-0.10361,0.53587,0.59501,-0.37849,-0.34071,-0.15028,0.14788,0.05459,0.30856,-0.01341,0.14377,-0.09229,0.06301,-0.24796,0.29714,0.03038,0.11719,0.01151,0.20028,-0.00714,0.1642,-0.25015,0.1222
0.34102,0.64079,0.13229,0.48427,0.89263,0.80711,1.60502,1.19649,1.51641,1.40991,-0.08754,0.12847,0.03763,0.32671,0.09272,0.2511,0.49208,0.49226,0.41101,0.45976,-0.0035,-0.55368,0.30901,-0.02521,-0.2408,-0.00782,-0.01091,0.21733,-0.37381,-0.0621,-0.28608,-0.35773,-0.27612,0.11502,0.14058,0.22168,0.35107,0.09253,-0.35777,-0.18861
0.22213,-0.19563,0.01088,0.2083,-0.11592,-0.10521,-0.33998,-0.32994,0.07558,0.07192,0.1254,0.18681,0.41137,0.54397,0.46108,0.04124,-0.0356,0.28287,0.09644,0.38182,0.07895,0.62118,0.72116,0.87609,0.83131,1.56473,0.96617,1.33626,1.29698,1.72021,0.22897,0.42754,0.61144,0.47891,0.6596,1.00036,0.68355,1.17492,0.92232,1.25596
0.09264,0.45662,0.21723,0.017,-0.03263,-0.08392,-0.08069,-0.19542,0.38742,-0.23664,0.59639,0.66077,0.18736,0.0853,0.32408,0.1861,-0.18456,0.11117,0.47127,0.1426,0.61165,0.58095,0.89679,0.84809,1.25766,1.12451,1.38704,1.21147,1.41953,1.34653,0.43425,0.54073,0.37058,0.5788,0.93596,1.18831,0.87324,1.24877,1.01014,1.10313
0.45642,0.399,0.17211,0.54978,0.48941,0.6383,0.88372,0.65497,1.1868,1.48413,-0.00664,-0.11752,-0.42972,0.04496,-0.08592,-0.37464,0.24041,0.33143,0.1067,-0.22978,0.17254,0.08374,-0.05253,-0.49514,0.23672,0.13269,-0.20305,0.35642,-0.31353,0.14111,0.00213,0.06773,0.32976,-0.26629,0.05193,0.01429,-0.04607,-0.01182,0.37599,0.21347
0.29328,0.28426,-0.04487,-0.33227,0.05037,-0.09107,0.00409,0.29671,-0.11263,-0.25087,0.12558,-0.49006,-0.012070000000000001,-0.35517,0.29884,0.46699,0.06416,0.14487,-0.08484,-0.17313,0.03738,0.12908,-0.10924,0.54748,0.24963,0.42179,0.30673,0.32804,0.89976,0.89483,0.39412,0.55178,0.6973,0.9514,1.14886,1.23247,1.66491,1.37563,1.78995,1.6157
0.37963,0.70151,0.49407,0.5276,0.74556,1.08064,0.64783,1.35542,1.24375,1.57055,-0.13747,0.10747,0.02966,0.59674,-0.01287,0.28363,-0.01624,0.31944,0.04687,0.18804,0.26213,-0.09404,-0.21591,0.40848,-0.03212,0.2182,-0.04872,0.02313,-0.20585,0.20951,0.09913,-0.0184,0.00138,0.17299,0.10947,0.0111,0.04866,-0.23467,-0.03109,0.05657
0.45618,0.02747,0.59722,0.81271,0.80059,1.01497,0.72563,1.38243,1.30803,1.21807,-0.19509,-0.09111,0.00444,-0.00932,0.16532,-0.13419,0.05951,0.09859,0.1779,0.1577,0.21389,0.31072,-0.03247,0.28917,0.25268,0.25961,0.53446,0.08769,0.10103,-0.186,0.23739,0.08356,-0.15763,0.55859,-0.00821,0.42007,-0.12073,0.2217,0.10732,0.05497
-0.12811,0.32832,0.0428,0.22044,0.07488,0.00941,-0.05443,-0.0875,-0.06721,0.14516,-0.05923,-0.01048,0.22317,-0.0084,0.17752,0.02959,-0.17662,-0.09789,-0.1401,0.28632,0.25443,0.2355,0.6084,0.13867,0.26823,0.68204,0.51772,1.23673,0.39273,0.90144,0.18371,0.69403,0.66108,0.97636,0.99452,0.92245,1.48462,1.33132,1.61065,1.78639
0.21468,0.14039,0.30683,-0.00619,0.1964,0.33274,0.44305,0.23925,0.41242,0.56456,0.93612,0.48124,0.67033,0.88976,0.97314,1.28992,1.37529,1.03353,1.5501,1.67178,0.10771,0.08186,-0.18467,3.5e-4,0.4253,0.23413,0.75326,0.45502,0.6869,0.74767,0.33757,0.24084,-0.20571,0.44703,0.32951,0.31887,0.34787,0.38322,0.12881,0.73916
